SpeciesCode,AreaRange_km2,nHUCs,Prop_CONUS,AreaHab_km2,PropHab_CONUS,ScientificName,CommonName,LogAreaRange,LogAreaHabitat
bGLIBx,282794.21086794353,2200,0.03489763681371581,51700.439699999995,0.006382228558006364,Plegadis falcinellus,Glossy Ibis,5.451470514694023,4.713494236681402
bGOEAx,6435519.033480737,66447,0.7941619640970671,2092256.6877,0.25828136976016364,Aquila chrysaetos,Golden Eagle,6.808583579101542,6.3206149647139185
bGRAJx,1072530.1451743508,11217,0.13235337230978364,259814.7909,0.03207317747965753,Perisoreus canadensis,Gray Jay,6.030409507569014,5.414663871230486
bGRAKx,87206.83230386024,429,0.010761579425810349,11367.666,0.0014032964323720824,Tyrannus dominicensis,Gray Kingbird,4.9405505114879205,4.055671304848346
bGRAPx,2121367.2338864543,22130,0.2617829518131704,1151648.4537,0.14216675317730443,Perdix perdix,Gray Partridge,6.326615856562321,6.061319928810988
bGRCAx,5964525.078318301,61693,0.7360399256781489,971189.1261,0.11988971489967162,Dumetella carolinensis,Gray Catbird,6.77557586894903,5.987303811188756
bGRCOx,70764.39559231742,530,0.008732534407771145,11433.9564,0.00141147973770675,Phalacrocorax carbo,Great Cormorant,4.849814801657102,4.05819653182827
bGREGx,2352243.2418861575,22255,0.29027372979425353,344807.1828,0.042565174722718674,Ardea alba,Great Egret,6.3714822294563005,5.537576304188386
bGREJx,49077.091277634485,309,0.006056257311717871,15218.6814,0.001878690077103547,Cyanocorax yncas,Green Jay,4.690878814863704,4.18237702526558
bGREPx,5067.346309119001,7,0.0006253254285588486,895.7574,0.00011057794658031758,Aratinga holochlora,Green Parakeet,3.7047805855616454,2.9521904046314957
bGRFLx,1404146.474830891,14171,0.1732758020806514,764568.7308,0.09438318932267109,Empidonax wrightii,Gray Flycatcher,6.147412413985199,5.883416532345438
bGRHAx,131064.78529597413,1218,0.016173779732932363,23360.22,0.002883732983131891,Buteo nitidus,Gray Hawk,5.117486020400956,4.368476928523243
bGRHEx,5191654.396291546,53033,0.6406654118839703,517456.01159999997,0.06387803573642707,Butorides virescens,Green Heron,6.715305774166119,5.713873436773657
bGRPCa,3184.5675852884,19,0.0003929850001491818,1318.6602,0.00016278373715158915,Tympanuchus cupido attwateri,Attwater's Greater Prairie Chicken,3.5030504702436125,3.120132898444709
bGRPCp,470958.63033835153,4657,0.05811767923179888,376821.70019999996,0.04651724879417133,Tympanuchus cupido pinnatus,Greater Prairie Chicken,5.672982759772515,5.576135904751814
bGRPCx,474172.5981883687,4676,0.058514292311029246,371700.7497,0.04588508634613635,Tympanuchus cupido,Greater Prairie-chicken,5.6759364530596415,5.57019343704473
bGRPEx,94764.04648671759,1066,0.011694161868242212,19907.6346,0.0024575240520918746,Contopus pertinax,Greater Pewee,4.976643597104882,4.299019660770998
bGRROx,1971549.7276186117,19210,0.24329503119405554,961693.1568,0.11871747252022409,Geococcyx californianus,Greater Roadrunner,6.29480773558525,5.983036525711722
bGRSCx,418432.71293367434,3179,0.05163582663916702,136161.3528,0.016808616703833178,Aythya marila,Greater Scaup,5.621625630188128,5.134053857595511
bGRSGx,1216606.8744662448,11964,0.15013286417669622,443453.0481,0.054742642889336786,Centrocercus urophasianus,Greater Sage-grouse,6.085150266125196,5.646847644392046
bGRSPf,7156.085008733201,67,0.0008830819233405887,3700.7271,0.0004568411085101096,Ammodramus savannarum floridanus,Florida Grasshoper Sparrow,3.854675491007194,3.5682870604169348
bGRSPx,5725958.049691249,58290,0.7066000531460979,1261591.3143,0.15573879373908386,Ammodramus savannarum,Grasshopper Sparrow,6.757848161908712,6.1009186903362504
bGRVIx,802012.2860058869,8071,0.09897067337860438,373813.9974,0.04614595897892909,Vireo vicinior,Gray Vireo,5.9041810212812855,5.57265555942849
bGRWAx,757935.0797968865,7724,0.09353141658008653,173644.4916,0.02143577191336762,Dendroica graciae,Grace's Warbler,5.879632008147321,5.239661011052092
bGRYEx,1232353.0792232442,10788,0.15207599212517028,403573.3578,0.04981964223800752,Tringa melanoleuca,Greater Yellowlegs,6.090735154573211,5.6059224882329675
bGTGRx,2703775.01683344,26070,0.33365378404974805,1818562.1354999999,0.22449478695047037,Quiscalus mexicanus,Great-tailed Grackle,6.431970550800344,6.259728144347987
bGTTOx,2598376.628943073,25878,0.32064731319569384,1399537.6613999999,0.1727677614044068,Pipilo chlorurus,Green-tailed Towhee,6.414702101323894,6.145984589774763
bGUSGx,59487.04437192744,674,0.0073408761206301045,11691.0855,0.0014432213765523181,Centrocercus minimus,Gunnison Sage-grouse,4.774422391435467,4.067854836634363
bGWFGe,7410.119921595202,47,0.0009144305782506493,2461.0275,0.00030380476614281116,Anser albifrons elgasi,Tule White-fronted Goose,3.869825236436228,3.3911164666209355
bGWFGx,609185.8421908516,5889,0.07517532345370861,139943.9268,0.017275561510215014,Anser albifrons,Greater White-fronted Goose,5.784749801542144,5.145954055967753
bGWGUx,194875.70296360666,1610,0.02404823452703999,60474.987,0.0074654140528801665,Larus glaucescens,Glaucous-winged Gull,5.289757694804543,4.781575783675854
bGWTEx,6660873.542124796,66438,0.8219713728287973,845974.5921,0.10443244259387616,Anas crecca,Green-winged Teal,6.823531188576732,5.927357319686222
bGWWAx,1355930.78060891,14527,0.16732584369743117,723863.5821,0.08935828887697844,Vermivora chrysoptera,Golden-winged Warbler,6.132237519643957,5.859656727628775
bGYRFx,1848085.7049425188,18654,0.22805920790868198,810423.1215,0.10004374469770635,Falco rusticolus,Gyrfalcon,6.266722107750175,5.908711823019325
bHADUx,441215.52819795924,4748,0.05444729300634194,59656.0383,0.0073643178569675,Histrionicus histrionicus,Harlequin Duck,5.644650788654859,4.775654408905736
bHAFLx,1608123.084996032,17496,0.19844711530587164,387505.54349999997,0.04783612983685084,Empidonax hammondii,Hammond's Flycatcher,6.206319286383088,5.58827791973069
bHASHx,389260.5623251642,3508,0.04803589751089289,67219.659,0.008298018930180387,Parabuteo unicinctus,Harris's Hawk,5.59024040569051,4.827496304997577
bHASPx,1271450.2235998237,12359,0.15690069465610157,552580.146,0.06821398055515042,Zonotrichia querula,Harris's Sparrow,6.104299362514813,5.742395276820914
bHAWOx,6991027.629165185,72647,0.8627133575629885,2185615.1637,0.2698061292228796,Picoides villosus,Hairy Woodpecker,6.844541018502955,6.339573695127532
bHBKIx,6095.727488951001,9,0.0007522306887821435,327.6153,4.044290021192649e-05,Chondrohierax uncinatus,Hook-billed Kite,3.7850255435201543,2.5153641755987994
bHEEGx,55023.98734159356,247,0.006790121765208651,35366.549399999996,0.004365870056204239,Larus heermanni,Heermann's Gull,4.740552058567414,4.5485926891717625
bHERGx,3404770.149599688,32448,0.4201586438075829,1091786.5304999999,0.13477701958894148,Larus argentatus,Herring Gull,6.532087798736359,6.038137732060427
bHESPx,1874589.6473755382,20184,0.2313298723056666,315994.9608,0.03900841220512602,Ammodramus henslowii,Henslow's Sparrow,6.272906214258533,5.499680156940546
bHETAx,557731.4957746572,5708,0.06882570587063164,156860.8974,0.0193638991240685,Piranga flava,Hepatic Tanager,5.746425170320699,5.1955146952766045
bHETHx,5603181.505760926,56987,0.6914490667585993,1798219.8864,0.2219836113416467,Catharus guttatus,Hermit Thrush,6.748434690944038,6.254842796191055
bHEWAx,387915.2913869441,4306,0.0478698871230778,34110.9405,0.0042108697694413595,Dendroica occidentalis,Hermit Warbler,5.588736899564164,4.5328936938527
bHOFIx,6070756.561588049,63029,0.7491492029506641,2903405.1003,0.3584146489685656,Carpodacus mexicanus,House Finch,6.783242817936573,6.46290763540134
bHOGRx,2176465.1404908183,21066,0.2685821954326694,82897.98479999999,0.010233450412835417,Podiceps auritus,Horned Grebe,6.337751715640572,4.918543973241739
bHOLAx,7877882.6941858195,81292,0.972153879243069,3932001.6245999997,0.4853910954000947,Eremophila alpestris,Horned Lark,6.896409509648156,6.594613688599231
bHOMEx,6060598.113725839,62454,0.7478956206266185,173203.1325,0.021381287760646652,Lophodytes cucullatus,Hooded Merganser,6.782515486323493,5.238555742272334
bHOORx,649362.9969707361,6264,0.08013330244278907,67152.5496,0.00828973452231701,Icterus cucullatus,Hooded Oriole,5.812487537340054,4.8270625063002015
bHOREx,2944383.398859365,31269,0.3633455655911938,1241314.0362,0.15323563856053213,Carduelis hornemanni,Hoary Redpoll,6.468994360409929,6.093881666217196
bHOSPx,8103534.673896427,82717,0.9999999967787424,2262092.3964,0.27924696147512906,Passer domesticus,House Sparrow,6.9086744947459575,6.35451033994715
bHOWAx,2106148.910936721,22420,0.2599049660312704,645637.0266,0.07970150917832204,Wilsonia citrina,Hooded Warbler,6.3234890738351455,5.809988428757007
bHOWRx,7467537.628332456,76378,0.9215160920249352,1277368.0677,0.15768637574585942,Troglodytes aedon,House Wren,6.873177419657281,6.106316055242177
bHUVIx,491906.6448833682,5070,0.06070272579734473,184886.4069,0.022823544885719124,Vireo huttoni,Hutton's Vireo,5.691882689232818,5.266904982412121
bICGUx,208236.11145454142,1265,0.02569694820391667,129301.2702,0.015961764813712743,Larus glaucoides,Iceland Gull,5.318556045277884,5.111602791223328
bINBUx,5078107.829377099,52354,0.6266534317891054,2087410.9122,0.2576831766507579,Passerina cyanea,Indigo Bunting,6.705701918516093,6.319607949465552
bINDOx,1174650.9643863696,11034,0.144955381555455,123054.5169,0.015190626163105085,Columbina inca,Inca Dove,6.069908839578294,5.090097559759601
bISSJx,3945.6250000001005,3,0.00048690172203496587,176.9193,2.1840034929577115e-05,Aphelocoma insularis,Island Scrub-jay,3.59611580667144,2.2477752123687242
bJUTIx,1294607.0737991943,12989,0.15975831803363466,386554.293,0.04771870147178961,Baeolophus ridgwayi,Juniper Titmouse,6.112137975695632,5.587210500827018
bKEWAx,2099454.559724913,22965,0.25907886341560465,356429.69909999997,0.04399993148448282,Oporornis formosus,Kentucky Warbler,6.322106479271986,5.551973883967167
bKIEIx,82795.98583603726,754,0.01021726800726074,30960.5526,0.0038219660049695517,Somateria spectabilis,King Eider,4.918009281573306,4.490808703593185
bKILLx,8103534.673896427,82717,0.9999999967787424,2673296.7408,0.33000862085819166,Charadrius vociferus,Killdeer,6.9086744947459575,6.427047168909612
bKIRAx,2698144.610472458,27760,0.3329589753558355,67503.7413,0.008333087842135581,Rallus elegans,King Rail,6.4310652225216405,4.829327843659431
bKIWAx,22099.3721011914,162,0.002727127472063691,1220.9409,0.000150720650053156,Dendroica kirtlandii,Kirtland's Warbler,4.3443799344606004,3.0866946423027244
bLAGOx,341714.0800761253,3398,0.042168521852090704,34058.7792,0.0042044306493794325,Carduelis lawrencei,Lawrence's Goldfinch,5.533662873950605,4.532229077090899
bLAGUx,471614.4446531967,3125,0.058198608645829174,181851.1722,0.02244885635898708,Leucophaeus atricilla,Laughing Gull,5.673587098240496,5.259716104831758
bLALOx,6954626.944807281,72216,0.8582214061238339,2958395.778,0.36520304526998165,Calcarius lapponicus,Lapland Longspur,6.8422738388346165,6.471056274023112
bLARBx,2317055.5662638946,22352,0.2859314671983689,1726216.2486,0.21309502787670748,Calamospiza melanocorys,Lark Bunting,6.36493644890971,6.237095200238346
bLASPx,5288774.280114944,53881,0.6526502910038682,4171689.8163,0.5149797184555509,Chondestes grammacus,Lark Sparrow,6.723355032136701,6.6203120092278045
bLAZBx,2759920.08294872,28623,0.3405822502307197,1196031.5955,0.14764568830307293,Passerina amoena,Lazuli Bunting,6.440896506689538,6.077742652537056
bLBBGx,287287.5840827441,2060,0.035452132275406195,77232.4173,0.009534057005242933,Larus fuscus,Lesser Black-backed Gull,5.458316857175836,4.887799628048546
bLBCUx,2089741.4293691476,20434,0.25788023458073767,1003700.0682,0.12390307076902822,Numenius americanus,Long-billed Curlew,6.3200925527401255,6.001603953659495
bLBDOx,1396496.133561796,12522,0.17233172748205744,64406.763,0.007950777295755721,Limnodromus scolopaceus,Long-billed Dowitcher,6.145039737620195,4.808931472629526
bLBHEx,1325923.305737893,12143,0.16362283309996722,93690.2592,0.011565716874807518,Egretta caerulea,Little Blue Heron,6.122518404266259,4.971694440454547
bLBTHx,105489.8069340253,866,0.013017752232741757,40110.282,0.004951466346041321,Toxostoma longirostre,Long-billed Thrasher,5.023210497489907,4.603255715350217
bLBWOx,1268413.360732952,11994,0.15652593685234073,448611.76889999997,0.0553794679415721,Picoides scalaris,Ladder-backed Woodpecker,6.10326080798611,5.651870662696089
bLCSPx,2048125.4496770317,19882,0.25274470036847396,742569.3828,0.09166745096768143,Ammodramus leconteii,Le Conte's Sparrow,6.311356554078166,5.870737038675311
bLCTHx,282867.1793534278,2716,0.03490664133929454,172695.2094,0.021318586527680327,Toxostoma lecontei,Le Conte's Thrasher,5.451582559855041,5.237280290317882
bLEBIx,3554235.479704411,36098,0.4386031048530477,91462.86989999999,0.011290753882563223,Ixobrychus exilis,Least Bittern,6.550746197849803,4.961244824446577
bLEFLx,2179707.0592417996,22336,0.26898225773523243,610169.6916,0.07532319751159594,Empidonax minimus,Least Flycatcher,6.33839813071312,5.7854506315302805
bLEGOx,2250557.7375691566,22036,0.27772543968611085,548234.3691,0.06767751042841948,Carduelis psaltria,Lesser Goldfinch,6.3522901591478735,5.738966258205667
bLEGRx,51593.96346104529,355,0.006366846736775902,3104.9145,0.0003832902409932125,Tachybaptus dominicus,Least Grebe,4.712598891764446,3.4920496455143857
bLENIx,826982.708720505,7913,0.10205209693499616,546671.097,0.06748453025458635,Chordeiles acutipennis,Lesser Nighthawk,5.917496429037701,5.737726112952773
bLEOWx,7588765.670794213,78175,0.9364759887798362,4706405.4843,0.5809883951036733,Asio otus,Long-eared Owl,6.880171142699642,6.672689341456188
bLEPCx,169646.69852761098,1546,0.020934901226203298,107545.9617,0.013276152234736192,Tympanuchus pallidicinctus,Lesser Prairie-chicken,5.229545412314811,5.03159410747724
bLESAx,2349328.5038370276,22409,0.28991404255195297,24843.002399999998,0.003066777000426568,Calidris minutilla,Least Sandpiper,6.370943747909463,4.3952040813176
bLESCx,4572061.3514006,45384,0.5642058090280776,168182.2143,0.020761473931027445,Aythya affinis,Lesser Scaup,6.660112049456395,5.2257800661362035
bLESPx,108397.92227025845,636,0.01337662221280529,569.6658,7.032314151246072e-05,Oceanodroma leucorhoa,Leach's Storm-petrel,5.035020957892318,2.755620147283396
bLETEa,148049.13419469722,1361,0.018269698307665325,73912.3191,0.009124203130297541,Sternula antillarum athalassos,Interior Least Tern,5.170405871937645,4.868716829075074
bLETEb,50303.9480511846,201,0.00620765504356816,6910.4079,0.0008530643627553673,Sternula antillarum browni,California Least Tern,4.701602071528234,3.839503683190522
bLETEx,495411.8448501076,3445,0.061135277775772046,186806.6721,0.023060594540799444,Sternula antillarum,Least Tern,5.694966385963069,5.271392383695279
bLEWOx,2701055.109509014,27651,0.3333181394915251,391871.7081,0.04837511674993654,Melanerpes lewis,Lewis's Woodpecker,6.4315334451691255,5.593143909919583
bLEYEx,797172.7691795119,6518,0.09837346277785568,72252.96029999999,0.008919361407813329,Tringa flavipes,Lesser Yellowlegs,5.9015524551099094,4.858855645416367
bLIGUx,454687.3392040465,3363,0.056109754081024234,91215.4761,0.011260214030589126,Hydrocoloeus minutus,Little Gull,5.6577128614178385,4.9600685292782325
bLIMPx,152299.00200296543,1084,0.018794144486475196,66979.4517,0.008268366225120286,Aramus guarauna,Limpkin,5.182697057465884,4.8259415880435155
bLISPx,3249686.68546785,31934,0.4010208885102756,838799.7470999999,0.10354673444663444,Melospiza lincolnii,Lincoln's Sparrow,6.511841491030643,5.923658290852568
bLOSHx,7032624.222867316,71721,0.8678464994871085,4512821.5512,0.5570911726937444,Lanius ludovicianus,Loggerhead Shrike,6.847117412195834,6.654448160716825
bLOWAx,2653580.7437294414,29004,0.32745966321702075,70793.9109,0.008739247141817598,Seiurus motacilla,Louisiana Waterthrush,6.423832306972992,4.849995904917823
bLTDUx,322564.37902696326,1548,0.03980539245756093,195897.14729999998,0.024182780169469998,Clangula hyemalis,Long-tailed Duck,5.508616406307194,5.292028111743133
bLUHUx,54692.807058339866,568,0.006749253144845528,30805.1928,0.0038027874107819637,Calothorax lucifer,Lucifer Hummingbird,4.737930213714052,4.488623931250321
bLUWAx,421454.856981729,4255,0.05200876809742407,129312.75779999999,0.01596318291555498,Vermivora luciae,Lucy's Warbler,5.624751063151313,5.111641373827158
bMABOx,5016.105776549998,1,0.0006190021962329597,4773.663,0.0005892910873038153,Sula dactylatra,Masked Booby,3.700366686053844,3.67885175643731
bMACUx,37918.42315963409,154,0.004679244868246704,2806.3746,0.0003464365916521149,Coccyzus minor,Mangrove Cuckoo,4.578850268874136,3.448145640981214
bMADUx,35701.78449059369,154,0.004405705141312431,1409.031,0.000173939679033644,Nomonyx dominicus,Masked Duck,4.5526899240967635,3.1489205480993046
bMAFRx,61864.48521141961,190,0.007634259308030063,10790.267399999999,0.0013320187052259264,Fregata magnificens,Magnificent Frigatebird,4.791441403412973,4.033032207324755
bMAGOx,1056459.4802692384,9632,0.13037020502537472,104779.2672,0.01293461400504916,Limosa fedoa,Marbled Godwit,6.023852844660511,5.020275356775516
bMAHUx,55345.19759599486,592,0.006829760054707344,7812.8081999999995,0.0009644623508350221,Eugenes fulgens,Magnificent Hummingbird,4.743079942323236,3.892807162757794
bMALLx,7952400.683201473,81654,0.9813496181118929,1083809.6685,0.13379230540169101,Anas platyrhynchos,Mallard,6.900498253949549,6.034953020968187
bMAMUx,121353.886484458,1266,0.014975426277184695,71983.0233,0.008886038680961113,Brachyramphus marmoratus,Marbled Murrelet,5.084053689623254,4.857230083146756
